position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,dpoy,allpro
8,1,3,0,0,0,0,0,1,0,0
12,15,5,4,0,0,0,1,6,0,0
1,23,10,0,0,0,0,2,12,0,0
8,21,33,0,0,0,0,0,11,0,0
3,1,5,0,0,0,0,0,11,0,0
12,1,0,0,0,0,0,0,12,0,0
4,9,19,0,0,0,0,0,17,0,0
8,0,1,0,0,0,0,0,12,0,0
1,21,4,0,0,1,0,0,17,0,0
8,13,16,0,0,2,0,0,7,0,0
3,3,10,3,0,0,0,0,3,0,0
3,43,24,13,0,0,3,8,0,0,0
8,6,1,0,0,0,0,0,2,0,0
12,7,2,0,0,0,0,0,14,0,0
3,10,4,8,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,14,0,0
4,1,3,0,0,1,0,0,15,0,0
1,1,2,0,0,0,0,0,8,0,0
4,2,0,0,0,0,0,0,1,0,0
3,21,17,11,0,0,0,0,7,0,0
3,33,10,15,0,0,0,4,8,0,0
12,55,26,0,0,8,0,4,7,0,0
1,8,4,0,0,0,0,0,4,0,0
1,9,9,0,0,0,0,0,3,0,0
3,23,10,10,0,0,0,4,12,0,0
1,41,16,0,0,0,0,3,0,0,0
4,13,15,4,0,0,0,0,0,0,0
1,12,13,0,0,0,0,2,0,0,0
3,4,11,0,0,0,0,0,5,0,0
3,0,1,0,0,0,0,0,9,0,0
4,8,18,3,0,0,0,0,0,0,0
3,18,12,4,0,0,0,0,2,0,0
8,30,35,0,0,0,0,2,1,0,0
8,26,19,7,0,0,0,0,0,0,0
8,0,2,0,0,0,0,0,2,0,0
3,18,11,12,0,2,0,0,3,0,0
8,20,15,4,0,0,0,0,0,0,0
8,7,8,0,0,0,0,2,1,0,0
8,46,39,4,0,2,0,2,4,0,0
3,18,8,11,0,2,0,0,3,0,0
1,9,7,0,0,2,0,2,0,0,0
1,18,9,4,0,6,2,0,4,0,0
12,7,3,3,0,0,0,0,14,0,0
1,36,7,0,0,0,0,0,6,0,0
3,0,3,0,0,0,0,0,3,0,0
12,12,5,0,0,0,0,0,13,0,0
1,13,10,0,0,0,0,0,4,0,0
12,44,21,8,0,0,0,3,0,0,0
1,25,8,0,0,4,2,2,6,0,0
1,30,12,0,0,2,0,0,0,0,0
12,2,1,0,0,0,0,0,1,0,0
4,3,11,0,0,0,0,0,14,0,0
3,14,9,8,0,0,0,0,3,0,0
12,3,3,0,0,0,0,0,13,0,0
1,20,5,0,0,0,0,2,1,0,0
1,52,14,0,0,0,0,0,1,0,0
3,11,8,0,0,0,0,0,2,0,0
3,27,17,11,0,0,0,0,13,0,0
1,56,23,0,0,6,0,2,11,0,0
8,4,1,0,0,0,0,0,2,0,0
3,27,14,11,0,0,1,4,2,0,0
1,4,2,0,0,0,0,0,8,0,0
1,38,9,0,0,1,0,0,1,0,0
12,23,8,0,0,4,0,0,0,0,0
1,67,21,0,0,3,0,0,1,0,0
4,7,19,3,0,0,0,0,3,0,0
3,14,9,11,0,0,0,0,0,0,0
1,9,2,0,0,0,0,0,1,0,0
3,30,17,10,0,0,0,0,0,0,0
12,77,42,15,0,2,0,2,8,0,0
12,56,25,8,0,0,0,8,0,0,0
3,3,0,3,0,0,0,4,5,0,0
0,49,38,4,0,4,2,0,0,0,0
4,49,34,26,5,0,0,3,3,0,0
4,6,4,4,1,0,0,0,1,0,0
4,2,2,0,0,0,0,0,0,0,0
3,17,11,14,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,8,0,0
12,33,18,0,0,4,0,0,0,0,0
12,1,1,0,0,0,0,0,0,0,0
3,24,18,11,0,0,3,4,3,0,0
4,8,6,3,0,0,0,0,0,0,0
3,2,2,0,0,0,0,0,0,0,0
1,30,13,0,0,5,0,0,0,0,0
4,19,34,10,0,0,0,0,3,0,0
4,25,19,8,0,0,0,1,0,0,0
3,7,7,3,0,0,0,0,0,0,0
4,10,29,0,0,0,0,0,7,0,0
8,1,1,0,0,0,0,0,11,0,0
12,12,13,0,0,0,0,0,6,0,0
12,38,29,4,0,2,0,0,0,0,0
3,4,0,4,0,0,0,0,2,0,0
3,7,5,7,0,0,0,0,0,0,0
8,91,112,15,0,0,0,0,2,0,1
1,1,0,0,0,0,0,0,10,0,0
1,8,9,3,0,0,0,0,10,0,0
1,54,18,0,0,4,0,2,0,0,0
8,92,72,19,0,0,0,6,0,0,0
12,60,44,11,0,0,3,8,4,0,0
8,91,57,27,0,0,0,5,5,0,0
4,22,30,23,0,0,3,7,0,0,0
4,6,20,0,0,0,0,0,12,0,0
1,44,16,0,0,4,2,1,0,0,0
4,18,17,11,0,0,0,0,0,0,0
4,18,49,4,0,0,0,0,6,0,0
12,33,26,0,0,4,0,0,0,0,0
12,63,43,4,0,0,0,2,0,0,0
12,6,1,0,0,0,0,0,0,0,0
12,15,6,4,0,3,0,0,0,0,0
4,10,11,0,0,2,0,0,0,0,0
12,8,5,0,0,0,0,0,0,0,0
12,45,37,0,0,8,2,1,14,0,0
4,21,20,4,0,0,0,0,2,0,0
4,3,2,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,10,0,0
3,4,0,4,0,0,0,0,10,0,0
3,97,33,58,0,2,0,16,12,0,0
4,15,12,11,0,1,0,0,0,0,0
3,41,25,13,0,3,2,9,0,0,0
4,24,9,12,0,0,0,0,0,0,0
4,57,33,47,0,0,0,8,5,0,0
8,0,1,0,0,0,0,0,1,0,0
4,18,21,5,0,1,0,3,0,0,0
8,72,90,3,0,2,0,4,3,0,1
12,30,20,0,0,2,0,2,1,0,0
1,0,1,0,0,0,0,0,2,0,0
3,40,16,32,0,0,0,6,0,0,0
3,51,25,37,0,0,0,9,0,0,0
1,20,4,0,0,0,0,2,0,0,0
4,60,35,34,3,0,0,0,0,0,0
12,7,6,0,0,0,0,0,1,0,0
3,46,24,16,0,2,0,2,0,0,0
3,1,1,0,0,0,0,0,7,0,0
8,5,3,0,0,0,0,0,14,0,0
8,80,53,15,0,0,0,2,7,0,0
12,24,8,0,0,2,0,2,0,0,0
4,14,9,11,0,0,0,0,6,0,0
3,96,45,62,0,1,0,12,3,0,1
3,36,17,22,0,4,0,4,0,0,0
4,10,19,7,0,0,0,0,2,0,0
12,4,1,0,0,0,0,0,0,0,0
12,18,5,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,2,0,0
8,44,20,8,0,0,0,0,5,0,0
12,60,39,0,0,2,0,1,13,0,0
8,0,1,0,0,0,0,0,12,0,0
1,28,22,0,0,2,2,2,11,0,0
4,15,24,4,0,0,0,0,5,0,0
12,30,8,2,0,0,0,0,5,0,0
8,92,93,8,0,1,0,1,1,0,0
4,14,13,7,0,0,0,0,11,0,0
4,44,18,18,0,0,0,2,11,0,0
3,41,33,31,0,0,0,8,0,0,0
4,0,3,0,0,0,0,0,2,0,0
4,12,17,3,0,0,0,0,2,0,0
3,16,12,17,0,0,3,4,4,0,0
8,43,42,3,0,0,0,0,0,0,0
4,9,6,0,0,0,0,0,1,0,0
8,37,11,4,0,2,0,3,2,0,0
3,27,10,16,0,0,0,0,0,0,0
8,49,66,4,0,2,0,2,4,0,0
3,24,37,25,0,0,0,6,3,0,0
1,53,18,0,0,8,0,0,0,0,0
4,2,1,0,0,0,0,2,15,0,0
4,24,23,24,0,0,0,0,0,0,0
1,29,17,0,0,4,2,0,13,0,0
1,18,8,0,0,0,0,0,0,0,0
3,6,7,4,0,0,0,0,0,0,0
3,16,7,11,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,7,0,0
3,2,4,0,0,0,0,0,7,0,0
4,24,9,7,0,1,0,4,9,0,0
8,1,2,0,0,0,0,0,3,0,0
4,63,51,32,0,0,3,9,4,0,0
1,35,15,3,0,2,0,0,0,0,0
12,32,22,0,0,2,0,1,8,0,0
4,45,31,26,0,0,0,3,9,0,0
8,24,19,4,0,2,0,0,4,0,0
12,11,3,0,0,0,0,0,8,0,1
8,37,42,0,0,0,0,0,0,0,0
4,1,5,0,0,0,0,0,4,0,0
8,1,3,0,0,0,0,0,1,0,0
4,2,12,0,0,0,0,0,5,0,0
3,26,4,17,5,1,0,0,12,0,0
4,26,29,28,0,0,0,2,14,0,0
4,23,18,4,0,0,0,1,4,0,0
8,27,30,4,0,2,0,0,1,0,0
8,72,46,13,0,1,0,2,0,0,0
12,48,35,7,0,2,0,0,0,0,0
4,8,16,0,0,0,0,0,10,0,0
12,4,1,0,0,0,0,0,13,0,0
1,71,33,6,0,5,0,1,10,0,0
4,28,18,3,0,0,0,4,0,0,0
1,33,14,0,0,0,0,0,7,0,0
3,8,6,7,0,0,0,4,0,0,0
4,26,24,15,0,0,0,0,16,0,0
4,25,10,21,0,0,0,0,1,0,0
8,0,1,0,0,0,0,0,4,0,0
4,44,17,23,0,1,0,4,0,0,0
4,56,17,45,0,1,0,3,0,0,0
4,17,31,0,0,0,0,1,1,0,0
12,4,3,0,0,0,0,0,0,0,0
12,23,16,0,0,4,0,0,0,0,0
1,22,24,0,0,0,0,3,3,0,0
4,29,40,0,0,0,0,0,1,0,0
12,39,17,0,0,3,0,1,0,0,0
12,4,5,0,0,0,0,0,5,0,0
1,24,13,0,0,3,0,0,2,0,0
12,38,33,0,0,2,0,0,12,0,0
1,1,1,0,0,0,0,0,3,0,0
8,13,7,4,0,0,0,0,0,0,0
12,59,20,2,0,6,0,5,8,0,1
4,4,5,0,0,0,0,0,15,0,0
12,7,5,0,0,0,0,2,7,0,0
4,28,14,20,0,1,0,6,9,0,0
1,37,12,0,0,3,0,0,14,0,0
4,26,43,16,0,0,0,5,1,0,0
8,2,0,0,0,0,0,0,6,0,0
1,18,8,0,0,6,0,0,0,0,0
4,19,15,4,0,0,0,0,1,0,0
4,10,21,0,0,0,0,0,1,0,0
3,45,23,43,0,1,0,4,0,0,0
3,17,19,20,0,2,0,4,0,0,0
1,53,32,0,0,4,0,0,6,0,1
4,19,32,7,0,0,0,4,6,0,0
3,12,9,4,0,1,0,1,0,0,0
1,13,11,0,0,0,0,0,2,0,0
4,43,28,30,0,2,0,0,0,0,0
4,43,32,32,0,2,1,5,0,0,0
3,27,11,16,0,1,0,0,9,0,0
4,31,35,24,0,1,0,0,0,0,0
12,46,29,0,0,2,0,0,0,0,0
12,22,25,0,0,0,0,1,0,0,0
3,29,11,25,0,0,0,3,7,0,0
1,24,7,0,0,3,0,0,0,0,0
4,33,22,7,0,0,0,8,3,0,0
8,7,13,0,0,0,0,0,0,0,0
4,7,14,0,0,0,0,0,9,0,0
4,35,14,19,0,1,0,5,1,0,0
1,72,35,8,0,6,4,1,10,0,0
8,69,45,12,3,0,0,2,0,0,0
3,1,4,0,0,0,0,0,3,0,0
1,36,10,8,0,3,0,2,0,0,0
12,43,22,0,0,4,0,1,0,0,0
4,55,28,21,0,0,0,0,8,0,0
1,0,1,0,0,0,0,0,16,0,0
4,22,22,14,0,0,0,0,0,0,0
8,51,36,0,0,0,0,0,0,0,0
1,35,24,0,0,0,0,2,3,0,0
8,21,20,3,0,0,0,2,0,0,0
1,28,8,4,0,9,2,0,0,0,0
1,27,9,0,0,2,0,0,0,0,0
8,7,3,4,0,0,0,0,0,0,1
4,6,4,4,0,0,0,0,2,0,0
1,25,29,4,0,0,0,0,0,0,0
8,21,23,0,0,0,0,2,1,0,0
8,20,15,0,0,4,0,2,10,0,0
12,38,31,0,0,4,0,1,11,0,0
4,5,20,0,0,0,0,0,5,0,0
3,4,8,0,0,0,0,0,4,0,0
4,3,4,3,3,0,0,3,0,0,0
4,0,1,0,0,0,0,0,6,0,0
1,50,17,0,0,2,0,0,12,0,0
8,0,1,0,0,0,0,0,3,0,0
8,1,0,0,0,0,0,0,3,0,0
3,30,26,16,0,1,0,2,4,0,0
1,48,11,0,0,6,0,0,0,0,0
12,31,8,0,0,2,0,0,7,0,0
12,42,30,0,0,4,0,0,1,0,0
4,17,41,0,0,0,0,1,2,0,0
3,72,22,54,0,0,3,16,0,1,1
4,26,24,22,0,0,0,3,9,0,0
12,36,22,0,0,1,0,0,8,0,0
1,37,15,0,0,2,0,0,13,0,0
3,61,16,45,0,0,0,4,0,0,0
3,21,18,11,0,0,0,0,0,0,0
3,2,2,0,0,0,0,0,0,0,0
12,27,26,0,0,2,0,3,0,0,0
1,43,21,0,0,2,2,3,1,0,0
3,13,7,7,0,0,0,0,3,0,0
12,57,30,4,0,5,0,2,5,0,0
1,11,4,0,0,2,0,0,15,0,0
3,103,34,74,0,4,0,16,2,0,1
12,52,40,0,0,0,0,0,1,0,0
12,30,15,2,0,4,0,0,10,0,0
12,31,27,0,0,2,0,0,0,0,0
12,8,6,0,0,0,0,0,8,0,0
3,22,11,15,0,1,0,0,15,0,0
4,25,29,12,0,0,0,3,0,0,0
3,8,5,3,0,0,0,4,5,0,0
4,1,3,0,0,0,0,0,3,0,0
8,84,60,12,0,2,0,0,0,0,0
1,33,16,0,0,2,0,0,6,0,0
1,5,1,0,0,0,0,0,12,0,0
1,21,12,0,0,2,0,1,12,0,0
12,26,18,0,0,4,0,0,0,0,0
1,37,19,0,0,2,0,6,1,0,0
4,8,18,0,0,0,0,2,0,0,0
1,52,19,0,0,2,0,2,0,0,0
3,72,27,70,0,2,0,13,12,0,1
4,9,17,3,0,0,0,4,7,0,0
12,72,41,4,0,4,0,0,15,0,0
3,58,30,33,0,0,0,14,14,0,0
4,30,37,18,0,0,0,4,3,0,0
4,23,30,3,0,1,0,1,5,0,0
4,1,1,0,0,0,0,0,5,0,0
1,11,6,0,0,0,0,0,3,0,0
12,1,1,0,0,0,0,0,5,0,0
12,0,1,0,0,0,0,0,1,0,0
4,0,2,0,0,0,0,0,10,0,0
1,1,3,0,0,0,0,0,3,0,0
3,7,5,7,0,0,0,0,1,0,0
4,3,1,0,0,0,0,0,4,0,0
1,49,13,0,0,9,3,6,5,0,0
4,6,7,4,0,0,0,0,8,0,0
12,6,3,0,0,0,0,0,4,0,0
4,2,1,0,0,0,0,2,4,0,0
3,6,2,4,0,0,0,0,8,0,0
1,5,0,0,0,0,0,0,9,0,0
4,16,13,0,0,0,0,0,6,0,0
12,47,37,0,0,2,0,1,0,0,0
4,61,39,42,0,3,2,2,0,0,0
8,73,75,23,0,0,0,4,7,0,0
1,1,0,0,0,0,0,0,4,0,0
4,10,10,4,0,0,0,0,1,0,0
4,2,2,0,0,0,0,0,1,0,0
4,42,34,18,0,0,0,4,3,0,0
1,18,8,4,0,2,0,1,1,0,0
3,9,5,8,0,0,0,0,3,0,0
3,18,6,7,0,1,1,6,16,0,0
12,12,9,0,0,0,0,2,12,0,0
1,45,19,0,0,0,0,2,6,0,0
12,38,24,0,0,2,0,2,8,0,0
3,29,21,18,0,3,0,0,14,0,0
3,34,16,11,0,0,0,4,8,0,0
12,80,31,12,0,3,0,2,0,0,0
4,0,1,0,0,0,0,0,2,0,0
8,53,63,9,0,1,0,6,9,0,0
4,8,13,4,0,1,0,0,0,0,0
3,35,28,33,0,0,0,0,0,0,0
12,59,47,3,0,8,0,0,11,0,0
8,58,45,7,0,2,0,2,12,0,0
1,64,39,4,0,0,0,6,0,0,1
1,10,4,0,0,0,0,2,0,0,0
3,49,20,26,0,1,1,6,0,0,0
3,16,5,4,0,0,0,0,11,0,0
1,60,20,0,0,2,0,2,4,0,0
8,58,73,18,0,0,0,2,8,0,0
4,25,31,7,3,0,0,0,2,0,0
1,4,2,0,0,0,0,0,16,0,0
4,11,7,4,0,0,0,0,0,0,0
8,105,86,11,0,2,2,3,7,0,0
8,4,3,0,0,0,0,0,13,0,1
8,9,7,0,0,0,0,2,1,0,0
8,92,94,8,0,0,1,4,19,0,0
1,2,1,0,0,0,0,0,3,0,0
4,3,2,0,0,0,0,0,1,0,0
1,14,9,0,0,2,0,2,3,0,0
3,43,17,21,0,0,3,4,5,0,0
12,50,28,3,0,0,0,4,0,0,0
1,24,25,0,0,0,0,4,17,0,0
8,4,6,0,0,0,0,0,15,0,0
12,2,1,0,0,0,0,0,12,0,0
1,32,8,0,0,4,0,0,0,0,0
12,16,9,0,0,4,0,0,5,0,0
1,28,20,0,0,0,0,3,13,0,0
12,43,36,0,0,0,0,0,0,0,0
1,7,2,0,0,2,0,2,16,0,0
1,3,2,0,0,0,0,0,2,0,0
1,56,27,0,0,11,2,2,0,0,0
3,5,6,3,0,0,0,0,1,0,0
1,5,0,0,0,2,0,0,7,0,0
1,22,3,0,0,0,0,0,7,0,0
12,18,11,0,0,0,0,0,1,0,0
1,17,4,0,0,2,0,0,13,0,0
4,7,9,0,0,0,0,0,0,0,0
8,64,59,0,0,8,2,2,10,0,0
8,15,16,0,0,0,0,0,12,0,0
12,90,55,0,0,12,2,6,10,0,0
4,40,39,19,0,2,0,2,5,0,0
8,81,87,12,0,6,0,2,9,0,0
4,12,21,0,0,0,0,0,14,0,0
12,1,0,0,0,0,0,0,4,0,0
1,24,5,0,0,1,0,2,0,0,0
8,4,5,0,0,0,0,0,14,0,0
12,42,19,4,0,0,0,4,15,0,0
4,15,17,7,0,2,0,0,3,0,0
8,32,20,4,0,2,0,0,0,0,0
1,11,8,0,0,0,0,0,10,0,0
4,27,35,14,0,0,0,0,14,0,0
4,45,18,22,0,0,0,6,0,0,0
1,41,15,0,0,4,0,0,0,0,0
12,15,9,4,0,4,2,0,13,0,0
1,19,15,0,0,3,0,0,7,0,0
4,42,62,13,0,0,0,0,7,0,0
12,36,29,0,0,1,1,0,0,0,0
12,89,49,8,0,2,0,0,4,0,0
8,45,42,6,0,4,2,0,6,0,0
4,33,37,20,0,5,0,0,1,0,0
8,28,37,3,0,0,0,2,8,0,0
4,24,26,15,0,1,0,0,1,0,0
3,31,22,18,0,1,1,0,13,0,0
4,23,20,12,0,0,0,1,0,0,0
4,4,1,0,0,0,0,0,0,0,0
8,89,64,10,0,9,0,7,0,0,0
4,15,17,4,0,0,0,0,0,0,0
3,26,23,24,0,0,0,8,2,0,0
3,72,38,43,0,0,0,0,3,0,0
3,15,8,8,0,1,0,0,13,0,0
3,72,46,42,0,0,0,21,2,0,0
3,57,25,24,0,0,0,0,14,0,0
8,2,1,0,0,0,0,0,12,0,0
4,14,15,6,0,0,0,3,2,0,0
1,15,8,0,0,0,0,0,11,0,0
8,31,36,0,0,0,0,0,15,0,0
8,16,11,4,0,0,0,0,15,0,0
1,31,8,0,0,4,0,2,0,0,0
12,18,8,0,0,0,0,2,8,0,0
12,18,6,10,0,2,0,0,8,0,0
8,84,87,7,0,3,0,2,0,0,1
8,1,0,0,0,0,0,0,11,0,0
3,1,2,0,0,0,0,0,0,0,0
3,50,27,35,0,0,3,8,0,0,0
12,34,17,0,0,0,0,0,0,0,0
3,103,45,58,3,0,0,4,1,0,0
12,73,42,0,0,8,0,4,9,0,0
8,68,62,7,0,1,0,0,0,0,0
8,75,40,4,0,0,0,6,1,0,0
1,2,3,0,0,0,0,0,9,0,0
4,5,13,3,0,0,0,0,0,0,0
12,37,33,0,0,0,0,2,9,0,0
8,11,10,0,0,0,0,0,0,0,0
4,16,14,7,0,0,0,0,0,0,0
4,25,27,4,0,0,0,0,10,0,0
8,1,0,0,0,0,0,0,1,0,0
12,0,3,0,0,0,0,0,11,0,0
1,56,30,3,0,2,0,0,0,0,0
1,4,7,0,0,0,0,0,18,0,0
8,24,20,13,0,0,0,5,11,0,0
8,73,103,7,0,0,0,0,2,0,0
8,8,9,0,0,0,0,2,4,0,0
4,7,10,4,0,1,0,0,5,0,0
12,42,21,10,0,2,0,8,14,0,0
4,51,37,40,0,2,0,3,0,0,0
4,59,41,36,0,1,0,7,0,0,0
1,52,15,0,0,6,0,4,2,0,0
1,45,19,0,0,4,0,4,6,0,0
8,55,65,4,0,5,0,6,4,0,0
1,0,1,0,0,0,0,0,9,0,0
1,1,0,0,0,0,0,0,9,0,0
12,5,1,0,0,2,0,0,12,0,0
4,45,47,23,3,0,0,4,18,0,0
12,17,2,0,0,2,0,0,0,0,0
3,29,23,12,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,11,0,0
8,64,32,18,0,0,0,6,0,0,0
3,19,24,8,0,0,0,0,0,0,0
3,57,42,26,0,3,2,0,1,0,0
8,51,69,8,0,3,0,0,0,0,0
1,22,13,0,0,0,0,0,1,0,0
3,33,18,28,0,1,3,8,0,0,0
8,27,32,0,0,0,0,4,3,0,0
8,57,65,4,0,0,0,2,0,0,0
12,51,43,0,0,4,0,2,0,0,0
8,81,60,16,0,0,0,0,10,0,0
4,26,32,11,0,1,0,0,11,0,0
3,19,32,6,0,0,0,0,9,0,0
1,4,3,0,0,0,0,0,7,0,0
8,53,32,10,0,0,0,2,0,0,0
12,12,5,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,16,0,0
12,29,14,0,0,2,0,2,1,0,0
8,89,85,8,0,7,1,3,13,0,0
3,70,43,34,0,2,1,4,3,0,0
4,15,31,3,0,0,0,0,16,0,0
12,3,1,0,0,0,0,0,15,0,0
8,3,6,0,0,0,0,0,0,0,0
4,8,16,0,0,0,0,0,1,0,0
3,1,2,0,0,0,0,0,11,0,0
8,16,25,0,0,0,0,0,6,0,0
3,0,1,0,0,0,0,0,2,0,0
4,0,1,0,0,0,0,0,2,0,0
3,4,5,0,0,0,0,0,10,0,0
3,7,3,4,0,0,0,0,10,0,0
4,1,0,0,0,0,0,0,12,0,0
8,6,12,0,0,0,0,0,16,0,0
12,35,19,0,0,0,0,1,0,0,0
12,1,0,0,0,0,0,1,1,0,0
12,66,19,0,0,2,0,0,1,0,0
1,26,15,0,0,2,0,0,0,0,0
4,2,0,0,0,0,0,0,11,0,0
1,8,4,0,0,0,0,0,13,0,0
3,93,38,67,0,3,0,7,5,0,1
4,45,24,22,0,0,0,4,6,0,0
8,44,30,7,0,2,0,0,0,0,0
3,27,19,27,0,0,0,4,3,0,0
3,34,25,27,0,0,0,7,3,0,0
12,13,7,0,0,2,0,0,16,0,0
4,21,38,0,0,0,0,0,12,0,0
12,26,24,3,0,2,0,0,15,0,0
1,3,4,0,0,0,0,0,5,0,0
1,9,3,0,0,0,0,0,5,0,0
4,6,21,3,0,0,0,1,0,0,0
12,28,32,0,0,1,0,2,7,0,0
8,53,73,0,0,2,0,1,4,0,0
4,18,22,8,0,1,0,1,9,0,0
3,30,36,18,0,0,0,0,2,0,0
8,96,65,7,0,2,3,6,14,0,1
12,34,23,4,0,2,0,0,0,0,0
4,45,35,21,0,1,0,0,5,0,1
8,100,72,11,0,6,1,8,2,0,0
3,29,18,14,0,0,0,3,3,0,0
12,17,10,0,0,2,0,2,9,0,0
1,5,1,0,0,0,0,0,5,0,0
8,59,76,10,0,4,0,4,6,0,0
1,43,18,0,0,0,0,0,0,0,0
12,63,26,4,0,8,0,2,6,0,0
8,51,48,11,0,4,0,3,0,0,0
3,3,3,0,0,0,0,0,10,0,0
3,56,28,30,0,0,0,3,2,0,0
3,67,43,45,0,4,0,10,0,0,0
4,57,37,25,1,3,0,2,10,0,1
4,13,28,0,0,0,0,0,6,0,0
1,8,12,0,0,0,0,0,7,0,0
1,1,0,0,0,0,0,0,8,0,0
4,15,17,4,0,0,0,0,0,0,0
1,5,3,0,0,0,0,0,7,0,0
1,8,5,0,0,0,0,0,7,0,0
4,11,16,8,0,0,0,0,0,0,0
8,0,1,0,0,0,0,0,6,0,0
4,1,1,0,0,0,0,0,6,0,0
4,1,3,0,0,0,0,0,13,0,0
4,1,1,0,0,0,0,0,2,0,0
3,55,45,26,0,0,0,2,0,0,0
8,44,38,0,0,3,0,2,0,0,0
4,20,37,8,0,0,0,0,0,0,0
4,5,4,4,0,0,0,0,13,0,0
8,34,25,0,0,2,0,0,11,0,0
12,8,8,0,0,0,0,2,8,0,0
12,9,5,4,0,0,0,0,6,0,0
12,12,11,0,0,2,2,0,14,0,0
3,4,5,3,0,0,0,4,3,0,0
4,0,1,0,0,0,0,0,2,0,0
4,16,11,8,0,0,0,0,0,0,0
1,66,22,4,0,2,0,4,6,0,0
1,3,1,0,0,0,0,0,2,0,0
4,67,38,52,0,2,0,8,0,0,1
0,1,1,0,0,0,0,0,14,0,0
3,45,20,42,0,0,0,0,3,0,0
3,14,11,10,0,0,0,2,10,0,0
1,29,9,0,0,0,0,3,0,0,0
4,2,1,0,0,0,0,0,12,0,0
4,25,9,4,0,0,0,0,12,0,0
3,31,14,26,0,4,2,4,0,0,0
3,47,38,7,0,0,0,0,1,0,0
12,43,31,0,0,14,0,0,0,0,0
4,3,12,0,0,0,0,0,12,0,0
4,13,21,4,0,0,0,1,0,0,0
4,61,58,8,0,2,0,0,6,0,1
12,40,12,0,0,4,0,2,0,0,0
3,68,32,51,0,0,0,3,0,0,0
12,72,51,7,0,5,0,2,11,0,0
4,4,13,0,0,0,0,0,10,0,0
1,7,2,0,0,2,0,0,3,0,0
3,11,2,8,0,0,0,0,11,0,0
12,61,39,0,0,8,0,0,7,0,0
4,23,16,15,0,2,0,0,0,0,0
4,7,6,0,0,0,0,0,4,0,0
4,21,9,11,0,0,0,0,0,0,0
1,29,16,0,0,0,0,0,9,0,0
8,9,8,0,0,0,0,0,0,0,0
1,32,12,4,0,0,0,0,3,0,0
12,63,27,7,0,2,0,0,8,0,0
1,32,17,0,0,0,0,0,1,0,0
3,18,6,8,0,0,0,0,10,0,0
3,29,27,19,0,1,0,0,19,0,0
4,1,1,0,0,0,0,0,8,0,0
4,10,4,4,0,0,0,0,1,0,0
1,36,8,0,0,9,2,4,5,0,1
12,17,15,4,0,0,0,0,7,0,0
8,74,80,6,0,8,0,8,11,0,0
8,7,10,0,0,0,0,0,1,0,0
8,19,18,0,0,2,0,0,0,0,0
12,1,1,0,0,0,0,0,9,0,0
12,4,7,0,0,0,0,0,9,0,0
1,1,0,0,0,0,0,0,10,0,0
3,2,5,2,0,0,0,3,14,0,0
12,0,1,0,0,0,0,0,4,0,0
1,10,2,0,0,0,0,2,0,0,0
1,1,0,0,0,0,0,0,0,0,0
8,2,1,0,0,0,0,0,10,0,0
3,10,12,12,0,1,0,3,0,0,0
3,26,8,22,0,0,0,0,0,0,0
8,81,71,15,0,2,0,2,0,0,1
12,16,19,0,3,6,0,2,2,0,0
3,51,37,27,0,4,5,7,0,0,0
3,53,35,33,0,0,0,1,3,0,0
8,11,7,4,0,0,0,0,15,0,0
3,1,0,0,0,0,0,0,10,0,0
8,42,36,4,0,0,0,0,8,0,0
12,73,55,9,0,3,3,11,10,0,0
12,73,48,3,0,0,0,2,7,0,0
3,16,14,4,0,0,0,0,1,0,0
8,29,19,4,0,2,2,0,4,0,0
1,6,0,0,0,3,1,2,12,0,0
8,52,16,4,0,3,0,3,0,0,0
4,9,12,4,0,0,0,0,0,0,0
4,16,22,10,0,0,0,0,11,0,0
1,59,30,0,0,4,0,0,0,0,0
1,41,15,4,0,4,0,2,1,0,0
3,51,23,27,0,0,0,0,0,0,0
12,47,34,0,0,5,0,6,1,0,0
12,72,52,3,0,6,0,3,17,0,0
1,15,1,0,0,4,0,0,5,0,0
12,22,24,0,0,2,0,0,10,0,0
12,27,15,0,0,0,0,0,10,0,0
3,29,12,18,0,0,0,0,3,0,0
8,64,64,16,0,2,2,4,11,0,0
12,85,61,22,3,8,0,16,0,0,0
3,30,16,22,0,0,0,5,4,0,0
1,31,17,0,0,0,0,0,7,0,0
8,25,12,8,0,2,0,2,19,0,0
4,1,2,0,0,0,0,0,2,0,0
12,12,6,0,0,0,0,0,6,0,0
4,20,23,8,0,0,0,2,0,0,0
12,55,45,0,0,6,0,6,9,0,0
8,82,40,11,0,2,0,1,10,0,0
12,0,1,0,0,0,0,0,8,0,0
3,41,36,29,0,0,0,6,10,0,0
3,42,26,36,0,0,0,3,1,0,0
8,16,22,0,0,0,0,3,8,0,0
1,26,25,0,0,1,0,2,13,0,0
12,62,35,8,0,4,2,5,4,0,0
