player_id,player_name,position,season,team,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season
00-0033467,Brian Allen,CB,2020,SF,3,0,0,0,0,0,0,1
00-0033469,Vincent Taylor,DT,2020,CLE,10,4,0,0,0,0,0,0
00-0033501,Devaroe Lawrence,DT,2020,WAS,1,0,0,0,0,0,0,6
00-0033503,Art Maulet,CB,2020,NYJ,20,7,3,0,2,0,0,1
00-0033512,Damontae Kazee,S,2020,ATL,17,3,0,0,0,0,2,4
00-0033523,Jonathan Allen,DT,2020,WAS,44,33,13,3,0,0,5,0
00-0033524,Kevin King,CB,2020,GB,44,13,0,0,0,0,2,0
00-0033525,Ryan Anderson,LB,2020,WAS,5,3,0,0,0,0,0,12
00-0033535,Daniel Ross,DT,2020,JAX,2,2,0,0,0,0,0,3
00-0033535,Daniel Ross,DT,2020,LV,2,3,0,0,0,0,0,3
00-0033539,Jarrad Davis,LB,2020,DET,23,21,3,0,0,0,4,5
00-0033540,Takkarist McKinley,DE,2020,ATL,12,5,4,0,0,0,0,2
00-0033541,Taco Charlton,DE,2020,KC,11,3,7,0,1,0,4,1
00-0033543,Sidney Jones,CB,2020,JAX,24,6,0,0,5,0,2,5
00-0033544,Quincy Wilson,CB,2020,NYJ,2,0,0,0,0,0,0,9
00-0033546,Dalvin Tomlinson,DT,2020,NYG,35,32,15,0,0,0,0,4
00-0033547,Zach Cunningham,LB,2020,HOU,103,73,12,0,0,0,2,2
00-0033548,Chidobe Awuzie,CB,2020,DAL,31,9,0,0,2,0,0,3
00-0033549,Duke Riley,LB,2020,PHI,22,30,3,0,2,0,2,6
00-0033551,Rasul Douglas,CB,2020,CAR,48,15,0,0,0,0,0,8
00-0033554,Tedric Thompson,S,2020,KC,9,2,0,0,0,0,0,13
00-0033557,Jalen Reeves-Maybin,LB,2020,DET,2,1,0,0,0,0,0,8
00-0033563,Carlos Watkins,DT,2020,HOU,21,14,8,0,0,0,0,3
00-0033566,Desmond King,CB,2020,LAC,16,9,3,0,0,0,0,0
00-0033566,Desmond King,CB,2020,TEN,24,11,4,0,0,0,0,0
00-0033568,Nate Hairston,CB,2020,NYJ,5,1,0,0,0,0,0,8
00-0033570,Anthony Walker,LB,2020,IND,55,40,0,0,2,0,0,1
00-0033571,Matt Milano,LB,2020,BUF,44,17,15,0,2,0,0,0
00-0033577,Nate Gerry,LB,2020,PHI,33,29,4,0,0,0,0,9
00-0033579,Xavier Woods,S,2020,DAL,43,31,0,0,0,0,0,1
00-0033580,Tanner Vallejo,LB,2020,ARI,10,7,2,0,0,0,0,11
00-0033582,Jeremiah Ledbetter,DT,2020,TB,5,1,4,0,0,0,0,8
00-0033588,Isaac Rochell,DE,2020,LAC,18,16,10,5,0,0,0,6
00-0033595,Pat O'Connor,DT,2020,TB,5,1,4,0,0,0,0,1
00-0033598,Eli Ankou,DT,2020,DAL,1,4,0,0,0,0,0,6
00-0033608,Ryan Lewis,CB,2020,NYG,10,2,0,0,0,0,0,10
00-0033659,Joseph Jones,LB,2020,DEN,0,1,0,0,0,0,0,1
00-0033697,Michael Davis,CB,2020,LAC,50,17,0,0,6,2,0,4
00-0033716,Calvin Munson,LB,2020,MIA,3,3,0,0,0,0,0,2
00-0033734,Jamal Perry,CB,2020,MIA,10,9,0,0,0,0,0,2
00-0033746,Alex Barrett,DE,2020,SF,0,5,0,0,0,0,0,1
00-0033765,Dylan Cole,LB,2020,HOU,0,2,0,0,0,0,0,6
00-0033782,DeMarcus Walker,DE,2020,DEN,19,13,17,0,0,0,3,5
00-0033783,Ahkello Witherspoon,CB,2020,SF,17,3,0,0,2,0,0,1
00-0033784,Eddie Jackson,S,2020,CHI,62,21,0,0,1,0,6,0
00-0033786,Ryan Glasgow,DT,2020,NO,2,1,0,0,0,0,0,10
00-0033790,Jordan Evans,LB,2020,CIN,12,3,8,0,2,0,0,6
00-0033791,Brandon Wilson,S,2020,CIN,4,0,0,0,0,0,2,1
00-0033792,Rudy Ford,S,2020,PHI,4,1,0,0,0,0,0,9
00-0033819,Jamal Carter,S,2020,ATL,4,1,0,0,0,0,0,7
00-0033860,Davon Godchaux,DT,2020,MIA,10,8,0,0,0,0,0,5
00-0033868,Myles Garrett,DE,2020,CLE,61,22,43,1,0,0,14,0
00-0033870,Solomon Thomas,DT,2020,SF,0,2,0,0,0,0,0,15
00-0033872,Jamal Adams,S,2020,SEA,87,28,35,0,0,0,4,0
00-0033874,Marshon Lattimore,CB,2020,NO,55,13,0,0,4,0,0,0
00-0033875,Haason Reddick,DE,2020,ARI,78,23,44,0,0,0,20,6
00-0033876,Derek Barnett,DE,2020,PHI,38,19,23,0,0,0,0,5
00-0033877,Malik Hooker,S,2020,IND,5,2,0,0,0,0,0,11
00-0033878,Adoree Jackson,CB,2020,TEN,9,3,0,0,0,0,0,0
00-0033880,Charles Harris,DE,2020,ATL,18,9,12,0,0,0,0,2
00-0033883,Jabrill Peppers,S,2020,NYG,69,36,11,0,2,0,2,8
00-0033884,Tre'Davious White,CB,2020,BUF,50,19,6,0,6,3,4,0
00-0033886,T.J. Watt,DE,2020,PIT,97,22,59,0,5,2,5,0
00-0033890,Budda Baker,S,2020,ARI,99,34,8,0,4,0,3,3
00-0033892,Marcus Maye,S,2020,NYJ,55,44,8,0,4,0,4,10
00-0033894,Marcus Williams,S,2020,NO,45,20,0,0,6,0,0,0
00-0033902,Tanoh Kpassagnon,DE,2020,KC,24,8,4,0,0,0,0,0
00-0033903,Josh Jones,S,2020,JAX,58,27,0,0,2,0,0,9
00-0033905,Larry Ogunjobi,DT,2020,CLE,28,31,13,0,0,0,2,0
00-0033907,Dawuane Smoot,DE,2020,JAX,40,7,22,0,1,0,6,5
00-0033912,Jordan Willis,DE,2020,SF,12,10,11,0,0,0,0,9
00-0033913,Chris Wormley,DT,2020,PIT,6,6,4,0,0,0,0,4
00-0033914,Alex Anzalone,LB,2020,NO,24,19,0,0,0,0,0,0
00-0033917,Tarell Basham,DE,2020,NYJ,33,20,14,0,1,0,11,7
00-0033918,Fabian Moreau,CB,2020,WAS,9,2,0,0,4,0,0,5
00-0033920,Derek Rivers,DE,2020,LA,2,0,0,0,0,0,0,5
00-0033920,Derek Rivers,DE,2020,NE,6,5,7,0,0,0,0,5
00-0033926,Shaq Griffin,CB,2020,SEA,59,12,0,0,6,0,0,0
00-0033927,John Johnson,S,2020,LA,73,36,0,0,2,0,0,0
00-0033928,Jourdan Lewis,CB,2020,DAL,48,21,7,0,0,0,1,1
00-0033929,Montravius Adams,DT,2020,GB,6,7,0,0,0,0,0,13
00-0033930,Cameron Sutton,CB,2020,PIT,30,3,2,0,2,0,6,0
00-0033931,Delano Hill,S,2020,SEA,9,2,0,0,0,0,0,4
00-0033935,Trey Hendrickson,DE,2020,NO,64,5,53,0,1,0,4,15
00-0033940,Jaleel Johnson,DT,2020,MIN,19,32,7,0,0,0,0,5
00-0033941,Rayshawn Jenkins,S,2020,LAC,63,26,4,0,4,0,0,14
00-0033945,Samson Ebukam,DE,2020,LA,24,17,17,0,0,0,3,0
00-0033947,Deatrich Wise,DT,2020,NE,29,29,10,0,0,2,2,2
00-0033952,Grover Stewart,DT,2020,IND,40,25,3,0,0,0,0,0
00-0033954,Jayon Brown,LB,2020,TEN,49,36,4,0,4,0,4,9
00-0033963,Tanzel Smart,DT,2020,NYJ,2,1,0,0,0,0,0,13
00-0033964,Al-Quadin Muhammad,DE,2020,IND,21,9,7,0,0,0,4,0
00-0033969,Ifeadi Odenigbo,LB,2020,MIN,29,22,17,5,1,0,1,6
00-0034088,Robert Jackson,CB,2020,CLE,5,0,0,0,0,0,0,0
00-0034091,George Odum,S,2020,IND,0,1,0,0,0,0,0,6
00-0034096,Emmanuel Moseley,CB,2020,SF,35,14,0,0,2,0,1,2
00-0034116,J.T. Gray,S,2020,NO,1,0,0,0,0,0,0,7
00-0034125,Kendal Vickers,DT,2020,LV,12,5,8,0,0,0,0,9
00-0034130,Linden Stephens,CB,2020,SEA,1,0,0,0,0,0,0,11
00-0034154,Jacob Tuioti-Mariner,DE,2020,ATL,19,5,3,0,1,0,4,3
00-0034163,Jake Martin,DE,2020,HOU,20,9,11,0,0,0,4,7
00-0034167,Devante Downs,LB,2020,NYG,20,7,0,0,0,0,0,5
00-0034179,Raven Greene,S,2020,GB,29,20,7,0,2,0,2,11
00-0034185,Tyler Lancaster,DT,2020,GB,7,16,0,0,0,0,0,0
00-0034203,Darious Williams,CB,2020,LA,40,9,0,0,8,0,0,0
00-0034204,Ola Adeniyi,LB,2020,PIT,5,4,0,0,0,0,0,0
00-0034213,Holton Hill,CB,2020,MIN,19,6,2,0,0,0,0,7
00-0034215,Hercules Mata'afa,DT,2020,MIN,18,18,13,0,0,0,0,4
00-0034234,Poona Ford,DT,2020,SEA,37,16,8,0,0,0,2,0
00-0034251,Daniel Ekuale,DT,2020,JAX,9,7,4,0,0,0,0,1
00-0034262,P.J. Hall,DT,2020,HOU,18,20,4,0,0,0,0,10
00-0034263,Tarvarius Moore,S,2020,SF,35,15,0,0,0,0,3,12
00-0034264,Jalyn Holmes,DE,2020,MIN,18,22,2,0,0,0,2,5
00-0034265,Anthony Averett,CB,2020,BAL,22,5,0,0,0,0,0,0
00-0034266,Kenny Young,LB,2020,LA,33,24,4,0,2,2,0,0
00-0034275,Foley Fatukasi,DT,2020,NYJ,32,22,8,0,0,0,2,4
00-0034277,DeShon Elliott,S,2020,BAL,58,33,11,0,0,0,7,0
00-0034285,Zach Sieler,DT,2020,MIA,44,25,15,0,0,0,0,18
00-0034296,Ben Niemann,LB,2020,KC,32,16,4,0,0,0,2,0
00-0034302,Frankie Luvu,LB,2020,NYJ,23,5,6,3,0,0,3,7
00-0034310,Craig James,CB,2020,PHI,1,0,0,0,0,0,0,3
00-0034318,Henry Mondeaux,DT,2020,PIT,5,2,0,0,0,0,0,5
00-0034320,Kentavius Street,DT,2020,SF,5,7,0,0,0,0,0,9
00-0034325,Taylor Stallworth,DT,2020,IND,5,10,3,0,0,0,0,0
00-0034333,Da'Ron Payne,DT,2020,WAS,40,34,13,0,3,3,10,0
00-0034334,Troy Apke,CB,2020,WAS,23,8,0,0,0,0,0,15
00-0034335,Marcus Allen,LB,2020,PIT,15,13,0,0,0,0,1,12
00-0034336,Shaun Dion Hamilton,LB,2020,WAS,12,11,0,0,1,0,0,13
00-0034344,Marcus Davenport,DE,2020,NO,21,11,7,0,3,0,0,0
00-0034350,Uchenna Nwosu,DE,2020,LAC,32,16,19,0,0,0,0,16
00-0034354,Kemoko Turay,DE,2020,IND,6,1,4,0,0,0,0,0
00-0034355,M.J. Stewart,S,2020,CLE,21,4,4,0,4,0,0,0
00-0034356,Donte Jackson,CB,2020,CAR,24,13,0,0,6,0,0,4
00-0034357,Isaiah Oliver,S,2020,ATL,55,21,4,0,0,0,2,1
00-0034359,Tyquan Lewis,DE,2020,IND,29,13,18,0,0,0,0,0
00-0034360,Lorenzo Carter,DE,2020,NYG,15,6,4,0,0,0,0,8
00-0034361,Justin Reid,S,2020,HOU,63,29,8,0,0,0,0,10
00-0034363,Deadrin Senat,DT,2020,ATL,2,2,0,0,0,0,0,3
00-0034368,Josey Jewell,LB,2020,DEN,72,49,8,0,0,0,0,8
00-0034371,Da'Shawn Hand,DT,2020,DET,11,9,0,0,0,0,2,3
00-0034372,Joel Iyiegbuniwe,LB,2020,CHI,2,0,0,0,0,0,0,0
00-0034373,Dorance Armstrong,DE,2020,DAL,19,12,0,0,0,0,0,4
00-0034374,Jordan Whitehead,S,2020,TB,66,26,8,0,4,0,2,0
00-0034375,Kyzir White,LB,2020,LAC,50,34,3,0,0,0,0,5
00-0034376,Taron Johnson,CB,2020,BUF,69,32,4,0,2,2,2,0
00-0034377,Avonte Maddox,CB,2020,PHI,37,4,0,0,0,0,0,1
00-0034381,Josh Sweat,DE,2020,PHI,46,15,22,0,0,0,10,9
00-0034382,Marquis Haynes,DE,2020,CAR,27,3,14,0,0,0,3,11
00-0034384,D.J. Reed,CB,2020,SEA,49,19,0,0,4,0,0,0
00-0034385,Ja'Whaun Bentley,LB,2020,NE,44,54,6,0,1,0,0,1
00-0034387,Bilal Nichols,DT,2020,CHI,34,29,22,0,2,0,0,0
00-0034388,Davontae Harris,CB,2020,BAL,7,1,0,0,0,0,0,2
00-0034388,Davontae Harris,CB,2020,DEN,3,0,0,0,0,0,0,2
00-0034389,Dane Cruikshank,S,2020,TEN,0,2,0,0,2,0,0,4
00-0034391,Siran Neal,CB,2020,BUF,4,3,0,0,0,0,0,14
00-0034394,Andrew Brown,DT,2020,CIN,4,1,4,0,0,0,0,1
00-0034394,Andrew Brown,DT,2020,HOU,0,1,0,0,0,0,0,1
00-0034396,Jermaine Carter,LB,2020,CAR,21,24,0,0,0,0,0,1
00-0034397,Tim Settle,DT,2020,WAS,28,8,20,0,0,0,0,16
00-0034404,Kylie Fitts,LB,2020,ARI,3,4,0,0,0,0,0,8
00-0034413,Foyesade Oluokun,LB,2020,ATL,92,40,11,0,4,0,12,5
00-0034428,Leon Jacobs,LB,2020,JAX,4,0,0,0,0,0,0,11
00-0034430,Andre Smith,LB,2020,BUF,7,1,0,0,0,0,2,1
00-0034431,Zaire Franklin,LB,2020,IND,6,4,0,0,0,0,0,6
00-0034435,Keion Crossen,CB,2020,HOU,22,12,0,0,0,0,0,3
00-0034446,Jalen Davis,CB,2020,CIN,1,3,0,0,0,0,0,5
00-0034463,Joe Ostman,DE,2020,PHI,1,0,0,0,0,0,0,8
00-0034465,Jeremy Reaves,S,2020,WAS,19,10,4,0,2,0,0,0
00-0034468,Chandon Sullivan,CB,2020,GB,28,12,0,0,2,2,0,0
00-0034473,Dennis Gardeck,DE,2020,ARI,30,0,28,0,0,0,0,2
00-0034488,Tavierre Thomas,CB,2020,CLE,23,1,4,0,0,0,0,0
00-0034490,Zeke Turner,LB,2020,ARI,1,0,0,0,0,0,0,20
00-0034496,Sean Chandler,S,2020,NYG,1,0,0,0,0,0,0,6
00-0034500,Tae Davis,LB,2020,CLE,0,0,0,0,0,0,0,15
00-0034502,Grant Haley,CB,2020,NO,6,1,0,0,2,0,0,3
00-0034511,Mike Love,DE,2020,BUF,1,2,0,0,0,0,0,8
00-0034514,Levi Wallace,CB,2020,BUF,37,17,0,0,4,0,0,0
00-0034516,Tre Herndon,CB,2020,JAX,66,17,4,0,0,0,0,12
00-0034527,Ryan Neal,S,2020,SEA,34,8,0,0,5,0,0,14
00-0034540,Tony Brown,CB,2020,CIN,9,4,0,0,0,0,0,14
00-0034545,Brandon Facyson,CB,2020,LAC,6,1,0,0,0,0,2,1
00-0034559,Austin Larkin,DE,2020,CAR,6,7,0,0,0,0,0,2
00-0034573,Charvarius Ward,CB,2020,KC,41,15,4,0,0,0,2,0
00-0034588,Trent Harris,LB,2020,NYG,1,6,3,0,0,0,0,12
00-0034590,Frank Herron,DE,2020,DET,3,3,0,0,0,0,0,7
00-0034591,J.C. Jackson,CB,2020,NE,46,9,0,0,18,0,0,7
00-0034594,A.J. Moore,S,2020,HOU,20,15,4,0,0,0,2,1
00-0034603,Kevin Toliver,CB,2020,DEN,2,1,0,0,0,0,0,8
00-0034612,Demone Harris,DE,2020,KC,1,2,0,0,0,0,0,3
00-0034639,Mike Ford,CB,2020,DET,3,1,0,0,0,0,0,5
00-0034641,Chris Jones,CB,2020,MIN,18,1,0,0,0,0,0,4
00-0034657,Matt Dickerson,DT,2020,TEN,5,6,0,0,0,0,0,0
00-0034662,Joshua Kalu,S,2020,TEN,7,1,0,0,0,0,2,10
00-0034673,Tremaine Edmunds,LB,2020,BUF,81,46,8,0,0,0,0,0
00-0034674,Leighton Vander Esch,LB,2020,DAL,32,31,3,0,0,0,4,6
00-0034675,Jessie Bates,S,2020,CIN,82,32,0,0,7,0,2,7
00-0034677,Justin Jones,DT,2020,LAC,21,21,4,0,1,0,0,10
00-0034680,Armani Watts,S,2020,KC,12,2,0,0,0,0,0,1
00-0034682,Genard Avery,DE,2020,PHI,10,10,7,0,2,0,0,5
00-0034683,Darius Phillips,CB,2020,CIN,33,7,0,0,2,0,4,3
00-0034720,Robert Spillane,LB,2020,PIT,40,11,8,0,2,2,0,0
00-0034723,Nick Thurman,DT,2020,NE,4,7,0,0,0,0,0,12
00-0034726,Dallin Leavitt,S,2020,LV,2,5,0,0,0,0,0,4
00-0034728,Jaire Alexander,CB,2020,GB,46,12,5,5,2,0,3,0
00-0034730,Marcell Harris,LB,2020,SF,21,8,0,0,0,0,4,9
00-0034731,Kahlil McKenzie,DT,2020,CIN,2,7,0,0,0,0,0,7
00-0034736,Steven Parker,S,2020,DAL,3,2,0,0,0,0,0,15
00-0034743,Rashaan Evans,LB,2020,TEN,50,49,3,0,0,0,0,0
00-0034744,Duke Dawson,CB,2020,DEN,0,5,0,0,0,0,0,3
00-0034745,Tracy Walker,S,2020,DET,60,28,4,0,0,0,1,9
00-0034746,Maurice Hurst,DT,2020,LV,18,15,3,0,1,0,0,11
00-0034751,Josh Jackson,CB,2020,GB,20,5,0,0,0,0,0,4
00-0034754,Oren Burks,LB,2020,GB,9,3,0,0,0,0,2,13
00-0034755,Shaquem Griffin,LB,2020,SEA,10,0,4,0,0,0,0,10
00-0034756,Tre Flowers,CB,2020,SEA,38,9,0,0,0,0,2,12
00-0034760,Nathan Shepherd,DT,2020,NYJ,17,14,11,0,0,0,0,13
00-0034773,Vita Vea,DT,2020,TB,13,4,8,0,0,0,0,0
00-0034778,Carlton Davis,CB,2020,TB,61,19,0,0,9,0,0,0
00-0034779,Ronnie Harrison,S,2020,CLE,25,14,2,0,2,2,0,0
00-0034780,Isaac Yiadom,CB,2020,NYG,26,21,3,0,0,0,2,7
00-0034781,Dorian O'Daniel,LB,2020,KC,5,0,4,0,0,0,0,3
00-0034782,Harrison Phillips,DT,2020,BUF,12,8,0,0,0,0,0,0
00-0034787,Chris Board,LB,2020,BAL,19,13,10,0,0,0,3,0
00-0034789,Minkah Fitzpatrick,S,2020,PIT,60,24,0,0,8,2,2,0
00-0034797,Jerome Baker,LB,2020,MIA,83,53,30,0,2,0,4,8
00-0034800,B.J. Hill,DT,2020,NYG,18,18,4,0,0,0,0,2
00-0034801,Josh Woods,LB,2020,CHI,4,3,0,0,0,0,0,9
00-0034805,John Franklin-Myers,DT,2020,NYJ,22,13,12,0,1,1,0,9
00-0034806,Micah Kiser,LB,2020,LA,45,33,0,0,0,0,2,2
00-0034807,Ogbonnia Okoronkwo,DE,2020,LA,10,4,4,0,0,0,0,0
00-0034810,Sebastian Joseph-Day,DT,2020,LA,36,23,4,0,0,0,2,0
00-0034815,Fred Warner,LB,2020,SF,82,56,4,0,4,0,2,6
00-0034818,Derrick Nnadi,DT,2020,KC,23,24,0,0,0,0,0,0
00-0034825,Arden Key,DE,2020,LV,16,6,0,0,0,0,0,2
00-0034828,Harold Landry,DE,2020,TEN,66,28,23,0,2,0,0,0
00-0034831,Rasheem Green,DE,2020,SEA,13,5,8,0,0,0,0,0
00-0034832,Bradley Chubb,DE,2020,DEN,52,20,29,0,0,0,4,1
00-0034834,Sam Hubbard,DE,2020,CIN,41,31,7,0,1,0,4,1
00-0034842,Taven Bryan,DT,2020,JAX,13,14,3,0,0,0,0,9
00-0034843,Mike Hughes,CB,2020,MIN,9,4,0,0,0,0,0,11
00-0034846,Shaquille Leonard,LB,2020,IND,88,57,10,0,0,0,10,0
00-0034856,Denzel Ward,CB,2020,CLE,41,9,0,0,6,1,2,0
00-0034858,Terrell Edmunds,S,2020,PIT,50,25,4,0,4,0,0,0
00-0034874,Roquan Smith,LB,2020,CHI,123,44,16,0,4,0,3,14
00-0034887,Alexander Johnson,LB,2020,DEN,75,56,4,0,0,0,4,1
00-0034902,Sam Eguavoen,LB,2020,MIA,4,2,0,0,0,0,0,6
00-0034903,Tevaughn Campbell,CB,2020,LAC,15,5,0,0,2,2,0,11
00-0034948,Alijah Holder,S,2020,DEN,2,1,0,0,0,0,0,1
00-0034954,Malik Reed,DE,2020,DEN,54,25,33,0,0,0,4,6
00-0034962,Terez Hall,LB,2020,NE,23,27,0,0,0,0,0,4
00-0034967,Rashan Gary,DE,2020,GB,34,21,22,0,1,0,0,0
00-0034968,Darnell Savage,S,2020,GB,64,23,4,0,8,0,0,0
00-0034969,Ben Banogu,DE,2020,IND,2,2,0,0,0,0,0,2
00-0034973,Maxx Crosby,DE,2020,LV,47,22,28,0,0,0,0,6
00-0034974,Julian Love,S,2020,NYG,46,18,0,0,2,0,0,10
00-0034977,Sheldrick Redwine,S,2020,CLE,15,11,3,0,2,0,0,0
00-0034980,Isaiah Johnson,CB,2020,LV,7,6,0,0,1,0,0,5
00-0034982,Dre Greenlaw,LB,2020,SF,64,30,4,0,1,0,0,3
00-0034984,Kingsley Keke,DT,2020,GB,21,12,15,0,0,0,4,6
00-0034990,Ka'dar Hollman,CB,2020,GB,7,1,0,0,0,0,0,10
00-0034992,Armon Watts,DT,2020,MIN,12,21,3,0,0,0,0,1
00-0034993,Marcus Epps,S,2020,PHI,31,9,0,0,4,0,0,7
00-0034999,Ty Summers,LB,2020,GB,17,10,0,0,0,0,0,0
00-0035020,Demetrius Flannigan-Fowles,LB,2020,SF,2,2,0,0,0,0,0,5
00-0035026,Kevin Givens,DT,2020,SF,17,9,4,0,1,1,0,11
00-0035048,Wyatt Ray,LB,2020,TEN,4,0,4,0,0,0,0,16
00-0035085,Randy Ramsey,LB,2020,GB,1,1,0,0,0,0,0,10
00-0035094,Bryan Mone,DT,2020,SEA,6,8,3,3,0,0,0,0
00-0035130,Dylan Mabin,CB,2020,MIN,1,1,0,0,0,0,0,6
00-0035133,Keisean Nixon,CB,2020,LV,6,4,0,0,0,0,0,10
00-0035135,Tim Ward,DE,2020,KC,8,0,4,0,0,0,0,1
00-0035137,Terrell Bonds,CB,2020,BAL,5,0,0,0,0,0,0,8
00-0035139,Marquise Blair,S,2020,SEA,5,3,0,0,0,0,2,4
00-0035142,Ugo Amadi,CB,2020,SEA,47,6,0,0,0,0,2,11
00-0035143,Ben Burr-Kirven,LB,2020,SEA,4,0,0,0,0,0,0,2
00-0035144,Mack Wilson,LB,2020,CLE,22,18,0,0,0,0,0,0
00-0035147,Rashad Fenton,CB,2020,KC,31,7,0,0,3,0,0,0
00-0035150,Kris Boyd,CB,2020,MIN,21,10,0,0,0,0,2,10
00-0035155,Mark Fields,CB,2020,MIN,1,0,0,0,0,0,0,8
00-0035157,Darius Harris,LB,2020,KC,11,3,0,0,0,0,0,2
00-0035166,Azeez Al-Shaair,LB,2020,SF,23,14,0,0,2,0,2,2
00-0035188,Alex Myres,CB,2020,DET,4,1,0,0,0,0,0,1
00-0035210,Herb Miller,CB,2020,TB,5,0,0,0,2,0,0,7
00-0035219,Isaiah Buggs,DT,2020,PIT,6,5,0,0,0,0,1,5
00-0035223,Ulysees Gilbert,LB,2020,PIT,2,0,0,0,0,0,0,13
00-0035227,P.J. Locke,S,2020,DEN,1,0,0,0,0,0,0,9
00-0035230,Ed Oliver,DT,2020,BUF,33,15,9,0,0,0,3,0
00-0035231,Christian Wilkins,DT,2020,MIA,31,26,7,0,2,0,0,3
00-0035236,Byron Murphy,CB,2020,ARI,46,11,6,0,0,0,0,3
00-0035239,Sean Murphy-Bunting,CB,2020,TB,53,18,0,0,2,0,2,0
00-0035240,Jahlani Tavai,LB,2020,DET,29,30,0,0,0,0,4,8
00-0035241,Joejuan Williams,CB,2020,NE,8,6,0,0,0,0,0,8
00-0035244,Lonnie Johnson,S,2020,HOU,49,25,0,0,0,0,0,10
00-0035247,Trysten Hill,DT,2020,DAL,6,7,0,0,0,0,0,8
00-0035248,Zach Allen,DT,2020,ARI,26,19,8,0,0,0,0,17
00-0035253,Chauncey Gardner-Johnson,S,2020,NO,60,14,4,0,2,0,0,0
00-0035254,Anthony Nelson,DE,2020,TB,16,6,4,0,1,0,0,0
00-0035255,Kendall Sheffield,CB,2020,ATL,37,13,0,0,0,0,2,9
00-0035262,Drue Tranquill,LB,2020,LAC,1,0,0,0,0,0,0,6
00-0035265,John Cominsky,DE,2020,ATL,15,18,4,0,0,0,1,7
00-0035270,Amani Oruwariye,CB,2020,DET,45,9,0,0,2,0,0,1
00-0035272,Andrew Van Ginkel,DE,2020,MIA,41,24,22,0,2,0,7,1
00-0035277,Michael Jackson,CB,2020,NE,1,0,0,0,0,0,0,11
00-0035278,Byron Cowart,DT,2020,NE,15,17,4,0,0,0,0,1
00-0035279,Charles Omenihu,DE,2020,HOU,31,6,16,0,0,0,0,2
00-0035281,Joe Jackson,DE,2020,CLE,2,3,0,0,0,0,0,5
00-0035286,Cole Holcomb,LB,2020,WAS,52,32,11,0,2,0,0,0
00-0035290,Jaquan Johnson,S,2020,BUF,1,1,0,0,0,0,0,8
00-0035292,David Long Jr.,LB,2020,TEN,23,29,0,0,0,0,1,0
00-0035293,Xavier Crawford,CB,2020,CHI,2,0,0,0,0,0,0,16
00-0035294,Blessuan Austin,CB,2020,NYJ,52,15,0,0,0,0,2,1
00-0035301,Donovan Wilson,S,2020,DAL,55,26,13,0,4,0,9,5
00-0035306,Darryl Johnson,DE,2020,BUF,8,4,5,0,0,0,1,3
00-0035307,Jimmy Moreland,CB,2020,WAS,37,13,3,0,2,0,2,0
00-0035315,Cortez Broughton,DT,2020,LAC,0,4,0,0,0,0,0,3
00-0035319,Jordan Brailford,LB,2020,MIN,3,0,0,0,0,0,2,9
00-0035327,C.J. Moore,S,2020,DET,0,1,0,0,0,0,0,3
00-0035334,Kevin Strong,DT,2020,DET,12,7,4,0,0,0,0,7
00-0035346,Nik Needham,CB,2020,MIA,38,27,4,0,4,0,0,11
00-0035352,Tyrel Dodson,LB,2020,BUF,11,12,3,0,0,0,0,15
00-0035357,Cam Lewis,S,2020,BUF,4,3,0,0,0,0,0,3
00-0035363,Joe Giles-Harris,LB,2020,JAX,11,11,4,0,0,0,0,6
00-0035365,Tae Hayes,CB,2020,MIA,2,1,0,0,0,0,0,1
00-0035370,Saivion Smith,CB,2020,DAL,2,1,0,0,0,0,0,14
00-0035375,Brandon Watson,CB,2020,JAX,12,7,0,0,0,0,0,2
00-0035378,Andrew Wingard,S,2020,JAX,36,13,0,0,4,0,0,1
00-0035386,T.J. Edwards,LB,2020,PHI,42,33,6,0,2,3,4,14
00-0035390,Anthony Rush,DT,2020,SEA,1,6,3,0,0,0,0,2
00-0035402,Carl Granderson,DE,2020,NO,23,5,17,0,1,0,7,1
00-0035404,Porter Gustin,LB,2020,CLE,12,19,1,0,0,0,1,0
00-0035409,Shy Tuttle,DT,2020,NO,17,13,0,0,0,0,1,0
00-0035415,Nate Hall,LB,2020,HOU,9,1,7,0,0,0,4,9
00-0035422,Chris Westry,CB,2020,DAL,1,0,0,0,0,0,0,1
00-0035462,Walter Palmore,DT,2020,DAL,0,1,0,0,0,0,0,16
00-0035507,Kyle Phillips,DE,2020,NYJ,8,7,0,0,0,0,0,7
00-0035513,Amani Bledsoe,DT,2020,CIN,6,11,0,0,0,0,0,1
00-0035519,Isaiah Mack,DT,2020,NE,0,1,0,0,0,0,0,2
00-0035519,Isaiah Mack,DT,2020,TEN,2,1,0,0,0,0,0,2
00-0035521,Derick Roberson,LB,2020,TEN,3,4,0,0,0,0,2,1
00-0035525,Devin Bush,LB,2020,PIT,14,16,6,0,0,0,0,5
00-0035528,Jachai Polite,LB,2020,LA,4,0,4,0,0,0,0,8
00-0035530,Khari Willis,S,2020,IND,60,31,8,0,4,2,2,0
00-0035531,Austin Bryant,DE,2020,DET,12,6,0,0,0,0,0,2
00-0035532,Deionte Thompson,S,2020,ARI,16,7,0,0,0,0,0,3
00-0035538,Emeke Egbule,LB,2020,LAC,0,2,0,0,0,0,0,3
